id,dataset_path,device,output_to,output_model_weights_to,verbose,dt_splits,dt_samples_limit,dt_full_test_set,dt_templates,dt_apply_template,dt_ess_sm_path,dt_extra_similar_sents,dt_ess_sm_k,dt_ess_sm_batch_size,dt_sents_vector_type,nn_reload_weights_from,nn_store_model_weights,nn_batch_size,nn_epochs,nn_grad_clipping,nn_use_scheduler,nn_scheduler_power,nn_dropout_prob,nn_optimizer,nn_opt_momentum,nn_bbox_hidden_dim,nn_opt_learning_rate,nn_wd,nn_film_layers,nn_fg_bg_percentile,nn_giou_lambda,nn_l1_lambda,nn_bce_lambda,comb_id,nn_scheduler,test_losses,train_losses,avg_iou_accuracy,exp_id
1,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",10,True,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,,True,32,3,True,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0,2,false_true_1_3_true_0.7_true_adamw_0.3_1e-05_512_1e-06_0_0_2,True,"[0.6431286334991455, 1.581089735031128, 0.7186514735221863, 0.9186366200447083, 0.6912699937820435, 0.489643394947052, 0.5859299898147583, 0.6638351678848267, 0.8251332640647888, 0.6401798725128174, 0.7061524987220764, 0.5995711088180542, 0.6512632966041565, 0.5965859889984131, 0.6776578426361084, 0.6607362031936646, 0.6761868596076965, 0.5270150899887085, 0.7269443869590759, 0.6074537038803101, 0.7942811250686646, 0.8683056235313416, 0.660714864730835, 0.7162991762161255, 0.6279335021972656, 0.6680617332458496, 0.6765364408493042, 0.585712194442749, 0.6061151027679443, 0.8516353368759155, 0.683366060256958, 0.6958411931991577, 0.663264274597168, 0.7000253200531006, 0.5911777019500732, 0.5682436227798462, 0.5732622146606445, 0.6646825075149536, 0.7128321528434753, 0.8018293380737305, 0.6768364906311035, 0.661318302154541, 0.7814158201217651, 0.6579591035842896, 0.7361042499542236, 0.7787500619888306, 0.5448384284973145, 0.72803795337677, 0.687106728553772, 0.8267137408256531, 0.6221311092376709, 0.7723796367645264, 0.6223779320716858, 0.6951602697372437, 0.7166413068771362, 0.6437104940414429, 0.8272793889045715, 0.8606460690498352, 0.8227270841598511, 0.6954774856567383, 0.5981572866439819, 0.6121460199356079, 0.8056039810180664, 0.7402002811431885, 0.9275304675102234, 0.6291608214378357, 1.0875146389007568, 0.6794844269752502, 0.6761487722396851, 0.703151285648346, 0.6694158911705017, 0.596225380897522, 0.6452263593673706, 0.570926308631897, 0.7502633929252625, 0.7473223209381104, 0.6647682785987854, 0.7742824554443359, 0.5913625955581665, 0.8897056579589844, 0.6783085465431213, 0.6975293159484863, 0.596772313117981, 0.6509097814559937, 0.5883556008338928, 0.728466272354126, 0.7483848929405212, 0.6507484316825867, 0.7484996318817139, 0.7114191651344299, 0.7363396883010864, 0.6560890674591064, 0.8878641128540039, 0.6158398389816284, 0.6823439598083496, 0.5618431568145752, 0.6955013275146484, 0.6610968112945557, 0.8766501545906067, 0.6832161545753479, 0.5538498163223267, 0.6080328226089478, 0.7225649356842041, 0.6816287040710449, 0.6445869207382202, 0.7357008457183838, 0.6878337860107422, 0.7545764446258545, 0.6655333042144775, 0.6836845874786377, 0.5738793611526489, 0.5919169187545776, 0.5495705008506775, 0.6058173179626465, 0.5780439972877502, 0.6450015306472778, 0.8653442859649658, 0.8154498338699341, 0.6750043034553528, 0.8722155690193176, 0.6865260601043701, 0.8477783203125, 0.6919783353805542, 0.805091142654419, 0.669376015663147, 0.5636152029037476, 0.6539382934570312, 0.678578794002533, 0.6255226135253906, 0.7615751028060913, 1.021867036819458, 0.6186892986297607, 0.6765719652175903, 0.6710200905799866, 0.7478662729263306, 0.604011595249176, 0.773901104927063, 0.8174792528152466, 0.7750778198242188, 0.8487207889556885, 0.5951695442199707, 0.6503328084945679, 0.7091702818870544, 0.6387879848480225, 0.9871288537979126, 0.6868018507957458, 0.6324849724769592, 0.649442195892334, 0.6328200101852417, 0.7436957955360413, 1.0905771255493164, 0.638724684715271, 0.6683651208877563, 0.7073308229446411, 0.5988694429397583, 0.5836959481239319, 0.792966902256012]","[0.859126454501441, 1.3544037080172338, 1.1056150568254066]",0.2412,1
2,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",10,True,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,,True,32,3,True,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.001,0,false_true_1_3_true_0.7_true_adamw_0.3_1e-05_512_1e-06_0_0.001_0,True,"[0.36275622248649597, 0.4190877676010132, 0.3895017206668854, 0.41457489132881165, 0.4124111533164978, 0.37231478095054626, 0.3641103506088257, 0.4059578478336334, 0.42397573590278625, 0.4120383560657501, 0.3816669285297394, 0.3867933452129364, 0.42967331409454346, 0.4119783937931061, 0.40511763095855713, 0.3970036804676056, 0.3557656407356262, 0.40363645553588867, 0.390956848859787, 0.4030899703502655, 0.3837380111217499, 0.4063434898853302, 0.33450832962989807, 0.4032803475856781, 0.3682367503643036, 0.38299646973609924, 0.38996413350105286, 0.4048507809638977, 0.38979244232177734, 0.3637886643409729, 0.3719141483306885, 0.4089515507221222, 0.35491856932640076, 0.4097844958305359, 0.4289090037345886, 0.4104610085487366, 0.3769400119781494, 0.42378532886505127, 0.3357410430908203, 0.38604938983917236, 0.40956929326057434, 0.42617708444595337, 0.3841710686683655, 0.37926119565963745, 0.3471977710723877, 0.43177473545074463, 0.37721237540245056, 0.3957720994949341, 0.399079293012619, 0.3661666512489319, 0.4253363311290741, 0.4055486023426056, 0.3698800802230835, 0.3662656545639038, 0.3925231993198395, 0.4081420600414276, 0.433429092168808, 0.4118751287460327, 0.3910558223724365, 0.4689688980579376, 0.4168146848678589, 0.39403200149536133, 0.39525488018989563, 0.38750025629997253, 0.3923379182815552, 0.4189215898513794, 0.37374940514564514, 0.4339711368083954, 0.3989649713039398, 0.4155101478099823, 0.41965168714523315, 0.3887723684310913, 0.40870556235313416, 0.43593379855155945, 0.3365098536014557, 0.4140552580356598, 0.41973432898521423, 0.39065492153167725, 0.4231659770011902, 0.37227803468704224, 0.3728742301464081, 0.40650659799575806, 0.3591105043888092, 0.4038179814815521, 0.4031079411506653, 0.3936334252357483, 0.39663785696029663, 0.4107469618320465, 0.3543563485145569, 0.3903876841068268, 0.42360180616378784, 0.3273513615131378, 0.40945571660995483, 0.36349809169769287, 0.39105573296546936, 0.41715002059936523, 0.4062548875808716, 0.3698059618473053, 0.39515626430511475, 0.4174824059009552, 0.39296144247055054, 0.383286714553833, 0.3962267339229584, 0.40261581540107727, 0.39687350392341614, 0.42637932300567627, 0.4213723838329315, 0.3773958384990692, 0.42149314284324646, 0.43947750329971313, 0.40404078364372253, 0.4347155690193176, 0.42859578132629395, 0.3671407997608185, 0.4458047151565552, 0.4366123080253601, 0.3600280284881592, 0.3780355453491211, 0.3921959400177002, 0.35775813460350037, 0.314262717962265, 0.41854414343833923, 0.369840145111084, 0.4457775354385376, 0.40472957491874695, 0.38120734691619873, 0.3689256012439728, 0.42080986499786377, 0.41493290662765503, 0.43127262592315674, 0.44640371203422546, 0.3565422594547272, 0.39036116003990173, 0.44803178310394287, 0.42808103561401367, 0.4107576012611389, 0.40407487750053406, 0.4218042194843292, 0.45662638545036316, 0.40548354387283325, 0.4416777491569519, 0.4489612877368927, 0.3499419093132019, 0.43041038513183594, 0.37770724296569824, 0.4077167510986328, 0.37099987268447876, 0.4040469527244568, 0.3843342959880829, 0.4297114610671997, 0.3919103443622589, 0.4036122262477875, 0.43161484599113464, 0.4357709586620331, 0.36838966608047485, 0.39662227034568787, 0.4203377366065979]","[0.40817758576436475, 0.40562416884032165, 0.4041252303304094]",0.1951,2
3,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",10,True,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,,True,32,3,True,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.001,2,false_true_1_3_true_0.7_true_adamw_0.3_1e-05_512_1e-06_0_0.001_2,True,"[1.0065268278121948, 1.169721245765686, 1.08487069606781, 1.2383021116256714, 1.088405728340149, 0.9486041069030762, 1.0160243511199951, 1.098633885383606, 1.2478562593460083, 1.0790833234786987, 1.1269667148590088, 1.0613585710525513, 1.1295872926712036, 1.0669468641281128, 1.0948970317840576, 1.1023874282836914, 1.0915590524673462, 0.9686681032180786, 1.1575958728790283, 1.0530884265899658, 1.1302952766418457, 1.223319172859192, 1.0364196300506592, 1.143329381942749, 1.0429816246032715, 1.0633883476257324, 1.0702159404754639, 1.0289394855499268, 1.0431777238845825, 1.1442277431488037, 1.0684289932250977, 1.137466311454773, 1.0301260948181152, 1.147378921508789, 1.0689913034439087, 1.0108661651611328, 1.001904845237732, 1.1079813241958618, 1.0611538887023926, 1.2089589834213257, 1.0886842012405396, 1.0824328660964966, 1.1887956857681274, 1.0694329738616943, 1.107297658920288, 1.1558196544647217, 0.9696485996246338, 1.1452300548553467, 1.0641229152679443, 1.154674768447876, 1.0612375736236572, 1.1850980520248413, 1.029853343963623, 1.0638351440429688, 1.1079269647598267, 1.1085623502731323, 1.1699035167694092, 1.251779556274414, 1.2377593517303467, 1.2061078548431396, 1.0838245153427124, 1.029157042503357, 1.213019847869873, 1.145866870880127, 1.391996145248413, 1.085295557975769, 1.2723884582519531, 1.1436651945114136, 1.0833709239959717, 1.156903862953186, 1.133533239364624, 1.0639076232910156, 1.1395930051803589, 1.0507155656814575, 1.0347881317138672, 1.138465166091919, 1.1243523359298706, 1.1815319061279297, 1.094191551208496, 1.12904953956604, 1.1030867099761963, 1.118173360824585, 0.9936274290084839, 1.0779708623886108, 1.0254522562026978, 1.122328519821167, 1.1600438356399536, 1.117976188659668, 1.0996556282043457, 1.1654880046844482, 1.2023450136184692, 1.0128741264343262, 1.2167532444000244, 1.047250747680664, 1.1259098052978516, 1.049267292022705, 1.1333144903182983, 1.0671563148498535, 1.072378158569336, 1.1416014432907104, 0.9992679357528687, 1.0505051612854004, 1.1338475942611694, 1.1352813243865967, 1.0850666761398315, 1.1836068630218506, 1.1222846508026123, 1.1402196884155273, 1.1361912488937378, 1.1625906229019165, 1.029608130455017, 1.143709659576416, 1.0282750129699707, 1.037593126296997, 1.0725339651107788, 1.136959433555603, 1.323783040046692, 1.1822075843811035, 1.0786452293395996, 1.205735445022583, 1.0282659530639648, 1.195492148399353, 1.0665373802185059, 1.100365161895752, 1.1036198139190674, 0.9928444623947144, 1.0854761600494385, 1.136292815208435, 1.075057029724121, 1.1865383386611938, 1.3250524997711182, 1.005185842514038, 1.0816599130630493, 1.191277027130127, 1.1820969581604004, 1.0675005912780762, 1.1123042106628418, 1.2232036590576172, 1.1911933422088623, 1.2367231845855713, 1.0975862741470337, 1.1052803993225098, 1.0838775634765625, 1.1111772060394287, 1.1482124328613281, 1.1536288261413574, 1.073423981666565, 1.1005672216415405, 1.0734188556671143, 1.1592990159988403, 1.1219795942306519, 1.0841460227966309, 1.1564006805419922, 1.166529893875122, 1.0298006534576416, 1.0428099632263184, 1.19182550907135]","[1.2650414949113673, 1.3090546085979, 1.2764138055570198]",0.1951,3
4,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",10,True,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,,True,32,3,True,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,2,0,0,false_true_1_3_true_0.7_true_adamw_0.3_1e-05_512_1e-06_2_0_0,True,"[1.6089531183242798, 1.6281583309173584, 1.5618600845336914, 1.4636286497116089, 1.6163727045059204, 1.7053438425064087, 1.6553493738174438, 1.616218090057373, 1.4890553951263428, 1.5946886539459229, 1.5595011711120605, 1.6228642463684082, 1.6454389095306396, 1.6367301940917969, 1.5966014862060547, 1.5247915983200073, 1.5712451934814453, 1.6768420934677124, 1.4481534957885742, 1.6493265628814697, 1.5283129215240479, 1.485046625137329, 1.5073959827423096, 1.4884014129638672, 1.5268059968948364, 1.5527654886245728, 1.5894720554351807, 1.6929655075073242, 1.6353578567504883, 1.4297962188720703, 1.5784523487091064, 1.5198917388916016, 1.5260539054870605, 1.5401413440704346, 1.6238105297088623, 1.646077036857605, 1.627425193786621, 1.5037304162979126, 1.5182212591171265, 1.4356191158294678, 1.5488967895507812, 1.6673842668533325, 1.53301203250885, 1.5361756086349487, 1.4911258220672607, 1.5166568756103516, 1.6703323125839233, 1.5545873641967773, 1.6244035959243774, 1.4871163368225098, 1.6451127529144287, 1.4935781955718994, 1.5856980085372925, 1.5987660884857178, 1.559354305267334, 1.5798643827438354, 1.5607030391693115, 1.5102683305740356, 1.461155891418457, 1.618685245513916, 1.6643141508102417, 1.6092051267623901, 1.4824891090393066, 1.4982692003250122, 1.5371007919311523, 1.6852037906646729, 1.5373060703277588, 1.579399824142456, 1.6071527004241943, 1.5667424201965332, 1.5504250526428223, 1.6506381034851074, 1.6223082542419434, 1.6817564964294434, 1.5499218702316284, 1.5228967666625977, 1.6410815715789795, 1.5103838443756104, 1.6555650234222412, 1.4998414516448975, 1.5625526905059814, 1.5204875469207764, 1.614830493927002, 1.5836181640625, 1.6304965019226074, 1.5643010139465332, 1.470994234085083, 1.6377309560775757, 1.5142543315887451, 1.570961356163025, 1.526167631149292, 1.5333759784698486, 1.547426700592041, 1.5700111389160156, 1.55288827419281, 1.667423963546753, 1.5153576135635376, 1.595786213874817, 1.610857605934143, 1.6095631122589111, 1.6211209297180176, 1.6147139072418213, 1.5114983320236206, 1.5571832656860352, 1.6338295936584473, 1.5295367240905762, 1.5752999782562256, 1.5169583559036255, 1.5732377767562866, 1.6382372379302979, 1.6156740188598633, 1.6449148654937744, 1.668074369430542, 1.6034432649612427, 1.6695005893707275, 1.636425256729126, 1.3908872604370117, 1.4656283855438232, 1.5387669801712036, 1.3916893005371094, 1.51015043258667, 1.4971795082092285, 1.5171858072280884, 1.6710145473480225, 1.5698840618133545, 1.5583678483963013, 1.6126692295074463, 1.5178608894348145, 1.6416490077972412, 1.5165026187896729, 1.4628355503082275, 1.6342172622680664, 1.6183409690856934, 1.6061584949493408, 1.6392353773117065, 1.6226167678833008, 1.5270787477493286, 1.4484635591506958, 1.5181132555007935, 1.4582165479660034, 1.709360122680664, 1.6579493284225464, 1.453134298324585, 1.62760591506958, 1.4371740818023682, 1.609358787536621, 1.6179906129837036, 1.541616439819336, 1.5596766471862793, 1.5488758087158203, 1.545210599899292, 1.6151783466339111, 1.5841152667999268, 1.5168883800506592, 1.6107995510101318, 1.6741228103637695, 1.5942739248275757]","[1.583160124944918, 1.5788127689650564, 1.578159190488584]",0.2263,4
5,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",10,True,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,,True,32,3,True,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,2,0,2,false_true_1_3_true_0.7_true_adamw_0.3_1e-05_512_1e-06_2_0_2,True,"[2.262617588043213, 3.3391098976135254, 2.284806728363037, 2.462317943572998, 2.3400278091430664, 2.202333450317383, 2.330848217010498, 2.3273401260375977, 2.3732171058654785, 2.2993838787078857, 2.3556227684020996, 2.222646474838257, 2.3206958770751953, 2.2519371509552, 2.2777013778686523, 2.1874871253967285, 2.2811965942382812, 2.1745285987854004, 2.1990702152252197, 2.3360092639923096, 2.3030800819396973, 2.8758888244628906, 2.208878517150879, 2.217255115509033, 2.2000198364257812, 2.2897884845733643, 2.238100290298462, 2.308704376220703, 2.240324020385742, 2.620309829711914, 2.412036657333374, 2.2886319160461426, 2.1808111667633057, 2.272836208343506, 2.288910150527954, 2.2727346420288086, 2.20829701423645, 2.2752177715301514, 2.288665771484375, 2.305953025817871, 2.232895612716675, 2.2872581481933594, 2.4222419261932373, 2.176466703414917, 2.345146417617798, 2.289074659347534, 2.2212014198303223, 2.3044686317443848, 2.295158863067627, 2.4217052459716797, 2.3048393726348877, 2.3060102462768555, 2.2345664501190186, 2.315152406692505, 2.3359427452087402, 2.3283448219299316, 2.3377907276153564, 2.3564937114715576, 2.5698139667510986, 2.36873197555542, 2.274082899093628, 2.2031595706939697, 2.6705799102783203, 2.2961435317993164, 2.317963123321533, 2.3378281593322754, 2.6365790367126465, 2.3486881256103516, 2.349802017211914, 2.4357335567474365, 2.2505297660827637, 2.401153087615967, 2.282504081726074, 2.2504758834838867, 2.3040637969970703, 2.3227550983428955, 2.3386611938476562, 2.255247116088867, 2.289605140686035, 2.312178373336792, 2.2590785026550293, 2.2936089038848877, 2.266937732696533, 2.2737770080566406, 2.2141308784484863, 2.3281936645507812, 2.307314395904541, 2.407435417175293, 2.3080923557281494, 2.393327236175537, 2.3164713382720947, 2.2211291790008545, 3.073887825012207, 2.2617099285125732, 2.2451438903808594, 2.256237268447876, 2.320240020751953, 2.3157448768615723, 2.444779872894287, 2.3314146995544434, 2.2098419666290283, 2.246483564376831, 2.280059337615967, 2.258059501647949, 2.335376739501953, 2.396071195602417, 2.302485466003418, 2.2770514488220215, 2.2628931999206543, 2.3596017360687256, 2.249506711959839, 2.273951530456543, 2.326904773712158, 2.230170726776123, 2.257448434829712, 2.30708646774292, 2.323566436767578, 2.592432737350464, 2.2220396995544434, 2.3300881385803223, 2.2202343940734863, 2.3094446659088135, 2.204366445541382, 2.229125738143921, 2.233896017074585, 2.131101131439209, 2.313380718231201, 2.2229645252227783, 2.313951015472412, 2.589418888092041, 2.338057518005371, 2.3053476810455322, 2.986008644104004, 2.4001574516296387, 2.3097116947174072, 2.2595953941345215, 2.3758676052093506, 2.284838914871216, 2.354837417602539, 2.3247592449188232, 2.5077972412109375, 2.3481574058532715, 2.1849889755249023, 2.2739572525024414, 2.234151601791382, 2.307861328125, 2.264836311340332, 2.201465606689453, 2.2839741706848145, 2.3258614540100098, 3.045095682144165, 2.2943215370178223, 2.309755802154541, 2.335103750228882, 2.2427425384521484, 2.252380847930908, 2.4082841873168945]","[2.843541979789734, 2.8211827314261235, 2.8723321864099214]",0.229,5
6,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",10,True,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,,True,32,3,True,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,2,0.001,0,false_true_1_3_true_0.7_true_adamw_0.3_1e-05_512_1e-06_2_0.001_0,True,"[1.988947868347168, 2.103245735168457, 2.037276268005371, 1.916184663772583, 2.0869741439819336, 2.1450419425964355, 2.0864758491516113, 2.069532632827759, 1.9688228368759155, 2.0342512130737305, 1.9987739324569702, 2.029940128326416, 2.13329815864563, 2.106118679046631, 2.070077657699585, 1.9656459093093872, 1.9605519771575928, 2.1446533203125, 1.861208438873291, 2.111295461654663, 1.9685587882995605, 1.9277703762054443, 1.8531324863433838, 1.9196029901504517, 1.9163011312484741, 2.0017881393432617, 2.010484457015991, 2.173706531524658, 2.094529390335083, 1.816892147064209, 1.9896824359893799, 1.9745666980743408, 1.9008889198303223, 2.0006184577941895, 2.1260740756988525, 2.1056535243988037, 2.0647075176239014, 1.9660344123840332, 1.9019970893859863, 1.8649181127548218, 2.0112290382385254, 2.187446117401123, 1.957184076309204, 1.9354592561721802, 1.8653532266616821, 1.9743647575378418, 2.0904362201690674, 1.9540936946868896, 2.094054698944092, 1.8880410194396973, 2.1420936584472656, 1.907073736190796, 1.9776417016983032, 2.0273542404174805, 1.9944560527801514, 2.031911849975586, 2.0480895042419434, 1.960710883140564, 1.8994468450546265, 2.130201816558838, 2.136874198913574, 2.0178253650665283, 1.8992620706558228, 1.9157302379608154, 1.9671471118927002, 2.1946794986724854, 1.9896425008773804, 2.083097457885742, 2.062239170074463, 2.019486427307129, 2.0214900970458984, 2.1143531799316406, 2.0750834941864014, 2.2047152519226074, 1.9259521961212158, 2.0211241245269775, 2.136662721633911, 1.955955147743225, 2.1587038040161133, 1.9329872131347656, 1.9703524112701416, 1.9862321615219116, 2.020009756088257, 2.047602891921997, 2.0752511024475098, 2.0352604389190674, 1.8782397508621216, 2.099524974822998, 1.893906831741333, 1.988239049911499, 1.9931362867355347, 1.884721040725708, 2.0155694484710693, 1.9698925018310547, 1.9830135107040405, 2.160780429840088, 1.9644683599472046, 1.992960810661316, 2.07385516166687, 2.0682120323181152, 2.047830820083618, 2.054919481277466, 1.9438754320144653, 1.9941498041152954, 2.078368902206421, 1.9980298280715942, 2.0339183807373047, 1.9467192888259888, 2.050266742706299, 2.177267551422119, 2.086684226989746, 2.148317337036133, 2.1965274810791016, 2.0023481845855713, 2.1929709911346436, 2.1516497135162354, 1.7522916793823242, 1.8906091451644897, 1.9789149761199951, 1.750319004058838, 1.8266606330871582, 1.981873869895935, 1.923269510269165, 2.165767192840576, 2.0387606620788574, 1.9655756950378418, 2.0339677333831787, 1.9580894708633423, 2.1270270347595215, 1.99993097782135, 1.9530341625213623, 2.0125675201416016, 2.0775325298309326, 2.1269595623016357, 2.1010007858276367, 2.1012682914733887, 1.9450404644012451, 1.8890165090560913, 2.047865152359009, 1.8773363828659058, 2.229882001876831, 2.151459217071533, 1.8206493854522705, 2.111222505569458, 1.8434756994247437, 2.094414234161377, 2.0615181922912598, 2.000379800796509, 2.000659227371216, 2.050144910812378, 1.9490957260131836, 2.0721147060394287, 2.0875320434570312, 2.0513081550598145, 2.027860403060913, 2.112806558609009, 2.09665846824646]","[2.0378361091469275, 2.0362085392980864, 2.0365961600433695]",0.2423,6
7,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",10,True,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,,True,32,3,True,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,2,0.001,2,false_true_1_3_true_0.7_true_adamw_0.3_1e-05_512_1e-06_2_0.001_2,True,"[2.6816277503967285, 4.150435924530029, 3.003505229949951, 3.728940725326538, 3.1460866928100586, 2.6803841590881348, 2.7011477947235107, 2.759937286376953, 3.129503011703491, 2.948256492614746, 2.792405605316162, 2.6706480979919434, 2.8089475631713867, 2.708517074584961, 2.9390981197357178, 2.6628825664520264, 2.847364902496338, 2.6774697303771973, 2.6108486652374268, 2.8025922775268555, 2.9248156547546387, 2.924086570739746, 2.5542240142822266, 2.7485642433166504, 2.6161069869995117, 2.8175771236419678, 2.6736416816711426, 2.916883945465088, 2.8256425857543945, 3.156195640563965, 2.8675217628479004, 2.8704044818878174, 2.556065082550049, 2.7914838790893555, 2.76572847366333, 2.9208972454071045, 2.6929268836975098, 2.6657702922821045, 2.661956310272217, 2.8557801246643066, 3.0035431385040283, 2.910917282104492, 3.0314669609069824, 2.623701572418213, 2.6672286987304688, 2.846355676651001, 2.6984763145446777, 2.7945480346679688, 2.8192853927612305, 2.986741065979004, 2.8379197120666504, 2.7687225341796875, 2.7393102645874023, 2.8392586708068848, 2.816079616546631, 2.759239673614502, 3.1063895225524902, 2.9617674350738525, 2.8931658267974854, 3.027271270751953, 2.962453842163086, 2.7068145275115967, 2.9117894172668457, 2.746797561645508, 3.1597068309783936, 2.8887040615081787, 3.0322680473327637, 2.8172426223754883, 2.8557918071746826, 2.9488489627838135, 2.7768497467041016, 3.650010585784912, 2.7048912048339844, 2.8788866996765137, 2.6616272926330566, 2.960966110229492, 2.8492865562438965, 2.7834420204162598, 2.7657973766326904, 2.903474807739258, 2.7632484436035156, 2.799438953399658, 2.6413934230804443, 2.742363691329956, 2.8244781494140625, 2.945845365524292, 2.6944518089294434, 2.828444004058838, 2.6724085807800293, 2.762629985809326, 2.8517565727233887, 2.5582804679870605, 3.4026994705200195, 2.634079694747925, 2.6958587169647217, 2.844656467437744, 2.7367238998413086, 2.6533310413360596, 3.268859386444092, 2.850220203399658, 2.6143980026245117, 2.660337448120117, 2.765186309814453, 2.7210140228271484, 2.831721782684326, 2.8189895153045654, 2.8240418434143066, 2.72249436378479, 2.785353183746338, 2.9009859561920166, 2.6740875244140625, 2.9417920112609863, 2.8515212535858154, 2.6102256774902344, 2.7518858909606934, 2.938591957092285, 2.83510684967041, 2.834028482437134, 2.7682366371154785, 2.667478561401367, 2.5483710765838623, 3.2169723510742188, 2.699800729751587, 3.0466980934143066, 2.7215211391448975, 2.5707058906555176, 2.7327046394348145, 2.681891918182373, 2.787682056427002, 3.2997498512268066, 3.168091297149658, 2.643873929977417, 2.7972891330718994, 2.905078887939453, 3.103048324584961, 2.7624282836914062, 2.7970099449157715, 2.914003849029541, 3.1677775382995605, 2.8872876167297363, 2.9702491760253906, 2.851525068283081, 2.562681198120117, 2.7842941284179688, 2.6987380981445312, 2.7955899238586426, 2.681244373321533, 2.7101047039031982, 2.83019757270813, 2.8569369316101074, 2.9706244468688965, 2.7711005210876465, 2.8406319618225098, 3.055814266204834, 2.782335042953491, 2.700845718383789, 3.0554118156433105]","[3.1479105244983328, 2.857815545616728, 2.9505441188812256]",0.2413,7
